Longitude,Latitude,Tgl_Hotspot,Sumber,Satellite,Status,Region,excel_row,sheet,customer_id,year,customer_index,sid,distance_km,delta_minutes,same_satellite,unknown_satellite,time_residual_minutes,candidate_count,satellite_name,utc
103.30368,-2.47565,2023-10-17 10:00:00,NASA,Aqua,Verified No fire,SUMSEL MUBA,15954,2023,2023:15954,2023,27378,132220,0.005987267782419728,414.0,False,False,-6.0,1,Terra,2023-10-17 03:06:00
103.28728,-2.4642,2023-10-17 10:00:00,NASA,Aqua,Verified No fire,SUMSEL MUBA,15955,2023,2023:15955,2023,27379,132218,0.0022218451214530044,414.0,False,False,-6.0,1,Terra,2023-10-17 03:06:00
105.54483,-3.40016,2023-10-17 10:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,15956,2023,2023:15956,2023,27380,132145,0.005556232620383372,414.0,False,False,-6.0,1,Terra,2023-10-17 03:06:00
105.78421,-3.58298,2023-10-17 22:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,17200,2023,2023:17200,2023,28624,132802,0.0024854263225322815,396.0,False,False,-24.0,1,Terra,2023-10-17 15:24:00
105.53616,-3.3973,2023-10-17 22:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,17201,2023,2023:17201,2023,28625,132801,0.004439986736080428,396.0,False,False,-24.0,1,Terra,2023-10-17 15:24:00
105.23627,-3.07626,2023-10-17 22:00:00,NASA,Aqua,Verified No fire,SUMSEL,17202,2023,2023:17202,2023,28626,132832,0.005556871110537749,395.0,False,False,-25.0,1,Terra,2023-10-17 15:25:00
105.29407,-3.08028,2023-10-17 22:00:00,NASA,Aqua,Verified No fire,SUMSEL,17203,2023,2023:17203,2023,28627,132830,0.004005186384439825,395.0,False,False,-25.0,1,Terra,2023-10-17 15:25:00
105.60468,-3.78065,2023-10-17 22:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,17204,2023,2023:17204,2023,28628,132812,0.00598624262971247,396.0,False,False,-24.0,1,Terra,2023-10-17 15:24:00
105.56239,-3.76115,2023-10-17 22:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,17205,2023,2023:17205,2023,28629,132813,0.005669389631889071,396.0,False,False,-24.0,1,Terra,2023-10-17 15:24:00
105.58762,-2.97025,2023-10-17 22:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,17206,2023,2023:17206,2023,28630,132837,0.005986929368464341,395.0,False,False,-25.0,1,Terra,2023-10-17 15:25:00
105.61853,-3.77812,2023-10-17 22:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,17207,2023,2023:17207,2023,28631,132811,0.004003165492012849,396.0,False,False,-24.0,1,Terra,2023-10-17 15:24:00
105.45213,-3.71219,2023-10-17 22:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,17208,2023,2023:17208,2023,28632,132803,0.0035096579646981788,396.0,False,False,-24.0,1,Terra,2023-10-17 15:24:00
105.28811,-3.07924,2023-10-17 22:00:00,NASA,Aqua,Verified No fire,SUMSEL,17209,2023,2023:17209,2023,28633,132834,0.004584301503193543,395.0,False,False,-25.0,1,Terra,2023-10-17 15:25:00
105.23211,-3.0873,2023-10-17 22:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,17210,2023,2023:17210,2023,28634,132835,0.0011103369537194378,395.0,False,False,-25.0,1,Terra,2023-10-17 15:25:00
105.64468,-3.13242,2023-10-17 22:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,17211,2023,2023:17211,2023,28635,132791,0.03667430396371562,396.0,False,False,-24.0,1,Terra,2023-10-17 15:24:00
105.562339783,-3.76136636734,2023-10-17 22:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,17212,2023,2023:17212,2023,28636,132813,0.0196688271025444,396.0,False,False,-24.0,1,Terra,2023-10-17 15:24:00
105.21777,-3.07909,2023-10-17 22:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,17213,2023,2023:17213,2023,28637,132833,0.003511728791522658,395.0,False,False,-25.0,1,Terra,2023-10-17 15:25:00
105.556762695,-3.76134109497,2023-10-17 22:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,17214,2023,2023:17214,2023,28638,132809,0.027126235028363265,396.0,False,False,-24.0,1,Terra,2023-10-17 15:24:00
105.63257,-3.09484,2023-10-17 22:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,17215,2023,2023:17215,2023,28639,132827,0.00555683628079655,395.0,False,False,-25.0,1,Terra,2023-10-17 15:25:00
105.23812,-3.08876,2023-10-17 22:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,17216,2023,2023:17216,2023,28640,132831,0.004971351148982343,395.0,False,False,-25.0,1,Terra,2023-10-17 15:25:00
105.23025,-3.0748,2023-10-17 22:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,17217,2023,2023:17217,2023,28641,132836,0.005551749961634868,395.0,False,False,-25.0,1,Terra,2023-10-17 15:25:00
105.618545532,-3.77832984924,2023-10-17 22:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,17218,2023,2023:17218,2023,28642,132811,0.026052614410931277,396.0,False,False,-24.0,1,Terra,2023-10-17 15:24:00
105.33544,-3.09976,2023-10-17 22:00:00,NASA,Aqua,Verified No fire,SUMSEL,17219,2023,2023:17219,2023,28643,132829,0.006285543682537473,395.0,False,False,-25.0,1,Terra,2023-10-17 15:25:00
105.5568,-3.76113,2023-10-17 22:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,17220,2023,2023:17220,2023,28644,132809,0.003335852407029428,396.0,False,False,-24.0,1,Terra,2023-10-17 15:24:00
105.741889954,-3.61021566391,2023-10-19 22:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,18480,2023,2023:18480,2023,29904,133618,0.024006666068886698,412.0,False,False,-8.0,1,Terra,2023-10-19 15:08:00
105.74192,-3.61001,2023-10-19 22:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,18481,2023,2023:18481,2023,29905,133618,0.0024824514550809483,412.0,False,False,-8.0,1,Terra,2023-10-19 15:08:00
105.36947,-2.6746,2023-10-21 09:00:00,NASA,Aqua,Verified No fire,SUMSEL,18676,2023,2023:18676,2023,30100,133797,0.0033322185279193043,388.0,False,False,-32.0,1,Terra,2023-10-21 02:32:00
105.59849,-3.00974,2023-10-21 09:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,18677,2023,2023:18677,2023,30101,133798,0.004584318854022009,388.0,False,False,-32.0,1,Terra,2023-10-21 02:32:00
105.22617,-3.08598,2023-10-21 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,18824,2023,2023:18824,2023,30248,134049,0.0040051715393089465,369.0,False,False,-51.0,1,Terra,2023-10-21 14:51:00
105.68362,-3.56978,2023-10-22 10:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,18911,2023,2023:18911,2023,30335,134109,0.003142022095948883,407.0,False,False,-13.0,1,Terra,2023-10-22 03:13:00
105.79087,-3.61553,2023-10-24 09:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,19608,2023,2023:19608,2023,31032,134574,0.004712915300503093,363.0,False,False,-57.0,1,Terra,2023-10-24 02:57:00
105.6788,-3.57204,2023-10-24 09:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,19609,2023,2023:19609,2023,31033,134573,0.004447803209325065,363.0,False,False,-57.0,1,Terra,2023-10-24 02:57:00
105.38615,-3.28033,2023-10-24 09:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,19610,2023,2023:19610,2023,31034,134567,0.006475922034471348,364.0,False,False,-56.0,1,Terra,2023-10-24 02:56:00
105.7133,-3.6498,2023-10-24 09:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,19611,2023,2023:19611,2023,31035,134579,0.0,363.0,False,False,-57.0,1,Terra,2023-10-24 02:57:00
105.46263,-3.71468,2023-10-24 09:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,19612,2023,2023:19612,2023,31036,134580,0.004003366104765001,363.0,False,False,-57.0,1,Terra,2023-10-24 02:57:00
105.49047,-3.79269,2023-10-24 09:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,19613,2023,2023:19613,2023,31037,134582,0.0035093670340380486,363.0,False,False,-57.0,1,Terra,2023-10-24 02:57:00
105.49796,-3.7393,2023-10-24 09:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,19614,2023,2023:19614,2023,31038,134581,0.004438334370045834,363.0,False,False,-57.0,1,Terra,2023-10-24 02:57:00
105.62148,-3.84939,2023-10-24 09:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,19615,2023,2023:19615,2023,31039,134583,0.0024819110696925914,363.0,False,False,-57.0,1,Terra,2023-10-24 02:57:00
105.7044,-3.64851,2023-10-24 09:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,19616,2023,2023:19616,2023,31040,134578,0.0011119508023446462,363.0,False,False,-57.0,1,Terra,2023-10-24 02:57:00
105.490585327,-3.79249548912,2023-10-24 09:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,19617,2023,2023:19617,2023,31041,134582,0.024632544643515285,363.0,False,False,-57.0,1,Terra,2023-10-24 02:57:00
105.22822,-3.08202,2023-10-24 09:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,19618,2023,2023:19618,2023,31042,134566,0.003142798118532386,364.0,False,False,-56.0,1,Terra,2023-10-24 02:56:00
105.55556,-3.44247,2023-10-24 09:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,19619,2023,2023:19619,2023,31043,134556,0.005553335527508706,364.0,False,False,-56.0,1,Terra,2023-10-24 02:56:00
105.69876,-3.45421,2023-10-24 09:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,19620,2023,2023:19620,2023,31044,134570,0.004576851850796251,364.0,False,False,-56.0,1,Terra,2023-10-24 02:56:00
105.61671,-3.05531,2023-10-24 09:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,19621,2023,2023:19621,2023,31045,134565,0.0015714186638840027,364.0,False,False,-56.0,1,Terra,2023-10-24 02:56:00
105.67843,-3.46217,2023-10-24 22:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,20010,2023,2023:20010,2023,31434,134984,0.004713304565550374,405.0,False,False,-15.0,1,Terra,2023-10-24 15:15:00
103.20055,-2.46268,2023-10-24 22:00:00,NASA,Aqua,Verified No fire,SUMSEL MUBA,20011,2023,2023:20011,2023,31435,134987,0.005983270985983742,405.0,False,False,-15.0,1,Terra,2023-10-24 15:15:00
105.77122,-3.49666,2023-10-24 22:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,20012,2023,2023:20012,2023,31436,134993,0.0049709450061635775,405.0,False,False,-15.0,1,Terra,2023-10-24 15:15:00
105.60534,-3.74866,2023-10-24 22:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,20013,2023,2023:20013,2023,31437,134995,0.0062834181231494245,405.0,False,False,-15.0,1,Terra,2023-10-24 15:15:00
105.78465,-3.49467,2023-10-24 22:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,20014,2023,2023:20014,2023,31438,134994,0.006474868547005784,405.0,False,False,-15.0,1,Terra,2023-10-24 15:15:00
105.56985,-3.77537,2023-10-24 22:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,20015,2023,2023:20015,2023,31439,134996,0.0064733885242572245,405.0,False,False,-15.0,1,Terra,2023-10-24 15:15:00
105.6917,-3.46026,2023-10-24 22:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,20016,2023,2023:20016,2023,31440,134983,0.004447803209399471,405.0,False,False,-15.0,1,Terra,2023-10-24 15:15:00
105.78896,-3.61635,2023-10-26 09:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,21026,2023,2023:21026,2023,32450,135462,0.007114429743736103,380.0,False,False,-40.0,1,Terra,2023-10-26 02:40:00
105.28423,-3.05316,2023-10-26 09:00:00,NASA,Aqua,Verified No fire,SUMSEL,21027,2023,2023:21027,2023,32451,135460,0.005556914214031213,380.0,False,False,-40.0,1,Terra,2023-10-26 02:40:00
105.73704529,-3.45825338,2023-10-26 13:00:00,LAPAN,NOAA20,Fire inside Sitrep,SUMSEL,21037,2023,2023:21037,2023,32461,1484315,0.09875752257066696,409.0,False,False,-11.0,1,SNPP,2023-10-26 06:11:00
105.63897705,-3.2128706,2023-10-26 13:00:00,LAPAN,NOAA20,Fire inside Sitrep,SUMSEL,21064,2023,2023:21064,2023,32488,1484797,0.061068835095940764,408.0,False,False,-12.0,1,SNPP,2023-10-26 06:12:00
105.63244629,-3.23280549,2023-10-26 13:00:00,LAPAN,NOAA20,Fire inside Sitrep,SUMSEL,21066,2023,2023:21066,2023,32490,1484804,0.034864849520318736,408.0,False,False,-12.0,1,SNPP,2023-10-26 06:12:00
105.55975342,-3.83769512,2023-10-26 13:00:00,LAPAN,NOAA20,Fire inside Sitrep,SUMSEL,21084,2023,2023:21084,2023,32508,1484407,0.06686057651659474,409.0,False,False,-11.0,1,SNPP,2023-10-26 06:11:00
105.60508728,-3.28157568,2023-10-26 13:00:00,LAPAN,NOAA20,Fire inside Sitrep,SUMSEL,21163,2023,2023:21163,2023,32587,1484636,0.0407872406234965,408.0,False,False,-12.0,1,SNPP,2023-10-26 06:12:00
105.62213135,-3.2787838,2023-10-26 13:00:00,LAPAN,NOAA20,Fire inside Sitrep,SUMSEL,21194,2023,2023:21194,2023,32618,1484640,0.06318987762299359,408.0,False,False,-12.0,1,SNPP,2023-10-26 06:12:00
105.59677124,-3.00698423,2023-10-26 13:00:00,LAPAN,NOAA20,Fire inside Sitrep,SUMSEL,21232,2023,2023:21232,2023,32656,1484763,0.05538057014873948,408.0,False,False,-12.0,1,SNPP,2023-10-26 06:12:00
105.59845734,-3.01779413,2023-10-26 13:00:00,LAPAN,NOAA20,Fire inside Sitrep,SUMSEL,21345,2023,2023:21345,2023,32769,1484770,0.06856857368866216,408.0,False,False,-12.0,1,SNPP,2023-10-26 06:12:00
105.59381866,-3.85217667,2023-10-26 13:00:00,LAPAN,NOAA20,Fire inside Sitrep,SUMSEL,21404,2023,2023:21404,2023,32828,1484414,0.04341811112171398,409.0,False,False,-11.0,1,SNPP,2023-10-26 06:11:00
105.6006012,-3.53892398,2023-10-26 13:00:00,LAPAN,NOAA20,Fire inside Sitrep,SUMSEL,21412,2023,2023:21412,2023,32836,1484334,0.07679269584375804,409.0,False,False,-11.0,1,SNPP,2023-10-26 06:11:00
105.460502625,-3.72307491302,2023-10-26 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,21696,2023,2023:21696,2023,33120,135801,0.03242229692613923,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.46057,-3.72285,2023-10-26 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,21697,2023,2023:21697,2023,33121,135801,0.006480112804181074,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.459243774,-3.71420645714,2023-10-26 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,21698,2023,2023:21698,2023,33122,135800,0.023789679530049717,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.57307,-3.77217,2023-10-26 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,21699,2023,2023:21699,2023,33123,135807,0.004712500195897109,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.564170837,-3.77363348007,2023-10-26 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,21700,2023,2023:21700,2023,33124,135806,0.026162701925437955,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.56424,-3.7734,2023-10-26 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,21701,2023,2023:21701,2023,33125,135806,0.004438160945093376,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.48962,-3.73686,2023-10-26 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,21702,2023,2023:21702,2023,33126,135802,0.004970682404269221,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.498382568,-3.73585343361,2023-10-26 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,21703,2023,2023:21703,2023,33127,135803,0.031047197288696666,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.527565002,-3.7697122097,2023-10-26 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,21704,2023,2023:21704,2023,33128,135805,0.023914058324161363,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.347953796,-3.69356012344,2023-10-26 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,21705,2023,2023:21705,2023,33129,135798,0.02937532320736102,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.68161,-3.46244,2023-10-26 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,21706,2023,2023:21706,2023,33130,135786,0.004584198750459623,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.604553223,-3.7408747673,2023-10-26 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,21707,2023,2023:21707,2023,33131,135804,0.030990498416819404,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.60462,-3.74065,2023-10-26 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,21708,2023,2023:21708,2023,33132,135804,0.0059862803783750276,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.74593,-3.55466,2023-10-26 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,21709,2023,2023:21709,2023,33133,135791,0.005555905640504821,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.737052917,-3.55612111092,2023-10-26 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,21710,2023,2023:21710,2023,33134,135790,0.0251355783435205,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.708000183,-3.52218532562,2023-10-26 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,21711,2023,2023:21711,2023,33135,135789,0.023396305329865728,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.69924,-3.52319,2023-10-26 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,21712,2023,2023:21712,2023,33136,135788,0.004576535716673936,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.79511261,-3.35466337204,2023-10-26 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,21713,2023,2023:21713,2023,33137,135784,0.03085051244098547,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.699180603,-3.52342176437,2023-10-26 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,21714,2023,2023:21714,2023,33138,135788,0.024752898635659333,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.228134155,-3.08355236053,2023-10-26 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,21715,2023,2023:21715,2023,33139,135766,0.028998017643855643,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.73837,-3.56475,2023-10-26 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,21716,2023,2023:21716,2023,33140,135792,0.006480413333638478,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.52763,-3.76948,2023-10-26 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,21717,2023,2023:21717,2023,33141,135805,0.0040031929572926835,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.49846,-3.73562,2023-10-26 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,21718,2023,2023:21718,2023,33142,135803,0.004964344477199615,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.681541443,-3.46266794205,2023-10-26 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,21719,2023,2023:21719,2023,33143,135786,0.030494499518899525,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.45931,-3.71398,2023-10-26 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,21720,2023,2023:21720,2023,33144,135800,0.0024853540886244038,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.745872498,-3.55488491058,2023-10-26 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,21721,2023,2023:21721,2023,33145,135791,0.020786454756907834,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.2282,-3.08332,2023-10-26 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,21722,2023,2023:21722,2023,33146,135766,0.002223901604664308,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.738311768,-3.56497645378,2023-10-26 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,21723,2023,2023:21723,2023,33147,135792,0.03226219068733306,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.73711,-3.55589,2023-10-26 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,21724,2023,2023:21724,2023,33148,135790,0.0015710228860423385,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.573005676,-3.77239775658,2023-10-26 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,21725,2023,2023:21725,2023,33149,135807,0.024353035299099414,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.59106,-3.29085,2023-10-26 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,21726,2023,2023:21726,2023,33150,135777,0.00867616466991677,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.59987,-3.28961,2023-10-26 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,21727,2023,2023:21727,2023,33151,135778,0.0035110830117766932,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.489547729,-3.73709273338,2023-10-26 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,21728,2023,2023:21728,2023,33152,135802,0.022201959041939435,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.34802,-3.69333,2023-10-26 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,21729,2023,2023:21729,2023,33153,135798,0.004006635466150709,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.70806,-3.52196,2023-10-26 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,21730,2023,2023:21730,2023,33154,135789,0.006284206348958447,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
105.79517,-3.35444,2023-10-26 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,21731,2023,2023:21731,2023,33155,135784,0.005556326686657725,362.0,False,False,-58.0,1,Terra,2023-10-26 14:58:00
102.97316,-0.97092,2023-10-27 10:00:00,NASA,Aqua,Verified No fire,JAMBI SMF,22016,2023,2023:22016,2023,33440,135889,0.004972224005357851,400.0,False,False,-20.0,1,Terra,2023-10-27 03:20:00
105.48928,-3.74546,2023-10-28 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,23437,2023,2023:23437,2023,34861,136616,0.0049706726802045634,378.0,False,False,-42.0,1,Terra,2023-10-28 14:42:00
105.45232,-3.72617,2023-10-28 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,23438,2023,2023:23438,2023,34862,136610,0.004006589743377009,378.0,False,False,-42.0,1,Terra,2023-10-28 14:42:00
105.466209412,-3.72447538376,2023-10-28 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,23439,2023,2023:23439,2023,34863,136611,0.037214111177831834,378.0,False,False,-42.0,1,Terra,2023-10-28 14:42:00
105.4506073,-3.71539497375,2023-10-28 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,23440,2023,2023:23440,2023,34864,136609,0.03915375821041412,378.0,False,False,-42.0,1,Terra,2023-10-28 14:42:00
105.45081,-3.71514,2023-10-28 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,23441,2023,2023:23441,2023,34865,136609,0.004584124434899243,378.0,False,False,-42.0,1,Terra,2023-10-28 14:42:00
105.34658,-3.6955,2023-10-28 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,23442,2023,2023:23442,2023,34866,136608,0.0022192774102856123,378.0,False,False,-42.0,1,Terra,2023-10-28 14:42:00
105.54577,-3.40421,2023-10-28 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,23443,2023,2023:23443,2023,34867,136598,0.0035107135329404656,378.0,False,False,-42.0,1,Terra,2023-10-28 14:42:00
105.46642,-3.72422,2023-10-28 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,23444,2023,2023:23444,2023,34868,136611,0.0031417527813611696,378.0,False,False,-42.0,1,Terra,2023-10-28 14:42:00
105.487548828,-3.73470830917,2023-10-28 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,23445,2023,2023:23445,2023,34869,136615,0.04418158111949628,378.0,False,False,-42.0,1,Terra,2023-10-28 14:42:00
105.57511,-3.46991,2023-10-28 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,23446,2023,2023:23446,2023,34870,136603,0.0015710951215749578,378.0,False,False,-42.0,1,Terra,2023-10-28 14:42:00
105.346389771,-3.6957526207,2023-10-28 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,23447,2023,2023:23447,2023,34871,136608,0.03651363241287462,378.0,False,False,-42.0,1,Terra,2023-10-28 14:42:00
105.48776,-3.73445,2023-10-28 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,23448,2023,2023:23448,2023,34872,136615,0.007114063225732907,378.0,False,False,-42.0,1,Terra,2023-10-28 14:42:00
105.431907654,-3.33939790726,2023-10-28 21:00:00,LAPAN,Aqua,Fire inside Sitrep,SUMSEL,23449,2023,2023:23449,2023,34873,136592,0.03941080488922226,378.0,False,False,-42.0,1,Terra,2023-10-28 14:42:00
105.43209,-3.33914,2023-10-28 21:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,23450,2023,2023:23450,2023,34874,136592,0.004584233120503695,378.0,False,False,-42.0,1,Terra,2023-10-28 14:42:00
105.55189,-3.40146,2023-10-29 10:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,23726,2023,2023:23726,2023,35150,136718,0.004584215892455427,416.0,False,False,-4.0,1,Terra,2023-10-29 03:04:00
105.74229,-3.44838,2023-10-29 10:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,23727,2023,2023:23727,2023,35151,136719,0.0024854978516846383,416.0,False,False,-4.0,1,Terra,2023-10-29 03:04:00
103.87495,-1.33299,2023-10-29 10:00:00,NASA,Aqua,Verified Fire,JAMBI SMF,23728,2023,2023:23728,2023,35152,136698,0.005668383477209763,417.0,False,False,-3.0,1,Terra,2023-10-29 03:03:00
105.84071,-3.89352,2023-10-29 10:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,23729,2023,2023:23729,2023,35153,136728,0.002485250909141271,416.0,False,False,-4.0,1,Terra,2023-10-29 03:04:00
105.49028,-3.74171,2023-10-29 10:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,23730,2023,2023:23730,2023,35154,136726,0.0024821584462641675,416.0,False,False,-4.0,1,Terra,2023-10-29 03:04:00
103.88377,-1.33427,2023-10-29 10:00:00,NASA,Aqua,Verified Fire,JAMBI SMF,23731,2023,2023:23731,2023,35155,136699,0.004716968180806799,417.0,False,False,-3.0,1,Terra,2023-10-29 03:03:00
105.64698,-3.48783,2023-10-29 10:00:00,NASA,Aqua,Fire inside Sitrep,SUMSEL,23732,2023,2023:23732,2023,35156,136720,0.004006912178097894,416.0,False,False,-4.0,1,Terra,2023-10-29 03:04:00
